filename,snr,siib_score_gaussian
ALL_061_M_ENG_ENG_HT2_S038,6,59.82613770019579
ALL_061_M_ENG_ENG_HT2_S038,8,71.09236886211552
ALL_061_M_ENG_ENG_HT2_S038,n4,21.956727168140844
ALL_061_M_ENG_ENG_HT2_S038,n2,27.336787566912733
ALL_061_M_ENG_ENG_HT2_S039,0,37.07574957797486
ALL_061_M_ENG_ENG_HT2_S039,2,44.410099285768304
ALL_061_M_ENG_ENG_HT2_S039,4,53.05958101552328
ALL_061_M_ENG_ENG_HT2_S039,6,62.92581744593703
ALL_061_M_ENG_ENG_HT2_S039,8,73.6972384483393
ALL_061_M_ENG_ENG_HT2_S039,n2,30.988991344509802
ALL_061_M_ENG_ENG_HT2_S039,n4,25.895829955041094
ALL_061_M_ENG_ENG_HT2_S040,4,46.024497024050376
ALL_061_M_ENG_ENG_HT2_S040,2,36.59660103670799
ALL_061_M_ENG_ENG_HT2_S040,0,28.539207192364476
ALL_061_M_ENG_ENG_HT2_S040,6,56.748980722386854
ALL_061_M_ENG_ENG_HT2_S040,8,68.66987859486926
ALL_061_M_ENG_ENG_HT2_S040,n2,21.890728377321416
ALL_061_M_ENG_ENG_HT2_S040,n4,16.619523863596754
ALL_061_M_ENG_ENG_HT2_S041,0,42.90302655764652
ALL_061_M_ENG_ENG_HT2_S041,4,59.47815954498344
ALL_061_M_ENG_ENG_HT2_S041,2,50.46858842554967
ALL_061_M_ENG_ENG_HT2_S041,6,69.88597410531278
ALL_061_M_ENG_ENG_HT2_S041,n2,36.69518425997839
ALL_061_M_ENG_ENG_HT2_S041,n4,31.615879020022838
ALL_061_M_ENG_ENG_HT2_S041,8,81.65831210096512
ALL_061_M_ENG_ENG_HT2_S042,2,42.6976444846105
ALL_061_M_ENG_ENG_HT2_S042,0,34.673532025867445
ALL_061_M_ENG_ENG_HT2_S042,4,52.05911127986788
ALL_061_M_ENG_ENG_HT2_S042,6,62.55153842676884
ALL_061_M_ENG_ENG_HT2_S043,2,37.06329760860718
ALL_061_M_ENG_ENG_HT2_S042,n4,22.48200634902642
ALL_061_M_ENG_ENG_HT2_S042,8,74.02761911477549
ALL_061_M_ENG_ENG_HT2_S043,4,44.15654448929681
ALL_061_M_ENG_ENG_HT2_S043,0,30.71914550040274
ALL_061_M_ENG_ENG_HT2_S042,n2,28.014741363510993
ALL_061_M_ENG_ENG_HT2_S043,6,52.24050831838545
ALL_061_M_ENG_ENG_HT2_S043,8,61.589876598230376
ALL_061_M_ENG_ENG_HT2_S044,2,32.04328543622699
ALL_061_M_ENG_ENG_HT2_S043,n2,24.94262019920071
ALL_061_M_ENG_ENG_HT2_S044,0,28.243816269785373
ALL_061_M_ENG_ENG_HT2_S043,n4,19.729910961091324
ALL_061_M_ENG_ENG_HT2_S044,6,42.16796209723279
ALL_061_M_ENG_ENG_HT2_S044,4,36.51913644872754
ALL_061_M_ENG_ENG_HT2_S044,n2,24.81337772128812
ALL_061_M_ENG_ENG_HT2_S044,8,49.375496762965156
ALL_061_M_ENG_ENG_HT2_S044,n4,21.520754880475653
ALL_061_M_ENG_ENG_HT2_S045,4,60.570321355466554
ALL_061_M_ENG_ENG_HT2_S045,0,44.71413722001124
ALL_061_M_ENG_ENG_HT2_S045,2,52.45489312299339
ALL_061_M_ENG_ENG_HT2_S045,8,79.19893430253808
ALL_061_M_ENG_ENG_HT2_S045,6,69.3816913108673
ALL_061_M_ENG_ENG_HT2_S045,n2,37.220573394150975
ALL_061_M_ENG_ENG_HT2_S045,n4,30.01480950284919
ALL_061_M_ENG_ENG_HT2_S046,0,24.736485099559978
ALL_061_M_ENG_ENG_HT2_S046,4,37.659217386323064
ALL_061_M_ENG_ENG_HT2_S046,2,30.466752613883575
ALL_061_M_ENG_ENG_HT2_S046,6,46.12176326153506
ALL_061_M_ENG_ENG_HT2_S046,8,55.814727380889366
ALL_061_M_ENG_ENG_HT2_S046,n2,20.22113766608035
ALL_061_M_ENG_ENG_HT2_S046,n4,16.70560855743875
ALL_061_M_ENG_ENG_HT2_S047,0,41.90036430014027
ALL_061_M_ENG_ENG_HT2_S047,2,49.940104627112675
ALL_061_M_ENG_ENG_HT2_S047,4,58.72779741390656
ALL_061_M_ENG_ENG_HT2_S047,6,67.98044204280718
ALL_061_M_ENG_ENG_HT2_S047,8,77.6687453882159
ALL_061_M_ENG_ENG_HT2_S047,n2,34.952515645247395
ALL_061_M_ENG_ENG_HT2_S047,n4,29.150912055013976
ALL_061_M_ENG_ENG_HT2_S048,0,30.601633273413373
ALL_061_M_ENG_ENG_HT2_S048,4,45.25104018638953
ALL_061_M_ENG_ENG_HT2_S048,2,37.49749702673256
ALL_061_M_ENG_ENG_HT2_S048,8,63.57744320798972
ALL_061_M_ENG_ENG_HT2_S048,6,53.89015884631091
ALL_061_M_ENG_ENG_HT2_S048,n2,24.4900378932219
ALL_061_M_ENG_ENG_HT2_S049,2,26.911229703077883
ALL_061_M_ENG_ENG_HT2_S049,0,22.64846295676493
ALL_061_M_ENG_ENG_HT2_S048,n4,19.16964970559656
ALL_061_M_ENG_ENG_HT2_S049,4,32.294184964218225
ALL_061_M_ENG_ENG_HT2_S049,6,39.055740033361346
ALL_061_M_ENG_ENG_HT2_S050,2,37.96221256439751
ALL_061_M_ENG_ENG_HT2_S049,8,47.29424352001281
ALL_061_M_ENG_ENG_HT2_S050,0,30.625912943149046
ALL_061_M_ENG_ENG_HT2_S049,n4,16.60844213510543
ALL_061_M_ENG_ENG_HT2_S049,n2,19.271005688221123
ALL_061_M_ENG_ENG_HT2_S050,4,46.535322842267284
ALL_061_M_ENG_ENG_HT2_S050,8,65.6568827486936
ALL_061_M_ENG_ENG_HT2_S050,n2,24.646261559515995
ALL_061_M_ENG_ENG_HT2_S050,6,55.85932860238334
ALL_061_M_ENG_ENG_HT2_S051,0,29.8924299669646
ALL_061_M_ENG_ENG_HT2_S051,2,36.60803987130303
ALL_061_M_ENG_ENG_HT2_S050,n4,19.752593395194026
ALL_061_M_ENG_ENG_HT2_S051,4,44.322260566857935
ALL_061_M_ENG_ENG_HT2_S051,6,53.05248464605289
ALL_061_M_ENG_ENG_HT2_S051,n2,24.265452105770812
ALL_061_M_ENG_ENG_HT2_S051,8,62.7311954737538
ALL_061_M_ENG_ENG_HT2_S051,n4,19.82858465815095
ALL_061_M_ENG_ENG_HT2_S052,0,31.143379693473065
ALL_061_M_ENG_ENG_HT2_S052,2,38.02384607764476
ALL_061_M_ENG_ENG_HT2_S052,6,54.431080345830004
ALL_061_M_ENG_ENG_HT2_S052,4,45.71128464939287
ALL_061_M_ENG_ENG_HT2_S052,8,64.43923238462769
ALL_061_M_ENG_ENG_HT2_S052,n2,24.88476486878725
ALL_061_M_ENG_ENG_HT2_S052,n4,19.10052666934878
ALL_061_M_ENG_ENG_HT2_S053,4,45.89281756991537
ALL_061_M_ENG_ENG_HT2_S053,6,52.4137696971933
ALL_061_M_ENG_ENG_HT2_S053,0,34.809279622698874
ALL_061_M_ENG_ENG_HT2_S053,8,59.94489800906145
ALL_061_M_ENG_ENG_HT2_S053,n2,29.692618167754325
ALL_061_M_ENG_ENG_HT2_S053,n4,24.667101910398816
ALL_061_M_ENG_ENG_HT2_S053,2,40.14006902420784
ALL_061_M_ENG_ENG_HT2_S054,0,27.209932520310264
ALL_061_M_ENG_ENG_HT2_S054,4,38.870937009396826
ALL_061_M_ENG_ENG_HT2_S054,6,45.91319076735392
ALL_061_M_ENG_ENG_HT2_S054,2,32.655849301428674
ALL_061_M_ENG_ENG_HT2_S054,8,53.77946510012923
ALL_061_M_ENG_ENG_HT2_S054,n4,18.309045292330474
ALL_061_M_ENG_ENG_HT2_S054,n2,22.439282511534053
ALL_061_M_ENG_ENG_HT2_S055,0,37.052838073410896
ALL_061_M_ENG_ENG_HT2_S055,2,44.16978415662966
ALL_061_M_ENG_ENG_HT2_S055,4,52.33955382409803
ALL_061_M_ENG_ENG_HT2_S055,6,61.53432639619888
ALL_061_M_ENG_ENG_HT2_S056,0,33.71409435468608
ALL_061_M_ENG_ENG_HT2_S055,n2,30.915084347292396
ALL_061_M_ENG_ENG_HT2_S056,2,38.75997408397781
ALL_061_M_ENG_ENG_HT2_S055,8,71.88056248181574
ALL_061_M_ENG_ENG_HT2_S056,4,44.48716816393139
ALL_061_M_ENG_ENG_HT2_S055,n4,25.666944473917532
ALL_061_M_ENG_ENG_HT2_S056,6,50.93053670634062
ALL_061_M_ENG_ENG_HT2_S056,8,58.308436952906035
ALL_061_M_ENG_ENG_HT2_S056,n4,25.58348613444139
ALL_061_M_ENG_ENG_HT2_S056,n2,29.352336556237766
ALL_061_M_ENG_ENG_HT2_S057,4,46.389958190906285
ALL_061_M_ENG_ENG_HT2_S057,2,37.83516003537981
ALL_061_M_ENG_ENG_HT2_S057,0,30.278724361029745
ALL_061_M_ENG_ENG_HT2_S057,6,56.18230034800399
ALL_061_M_ENG_ENG_HT2_S057,8,67.36878700375783
ALL_061_M_ENG_ENG_HT2_S057,n2,23.697453896829135
ALL_061_M_ENG_ENG_HT2_S058,0,42.44697985185407
ALL_061_M_ENG_ENG_HT2_S058,n2,35.516255148630556
ALL_061_M_ENG_ENG_HT2_S058,8,74.43172753934238
ALL_061_M_ENG_ENG_HT2_S058,6,65.89821420383835
ALL_061_M_ENG_ENG_HT2_S057,n4,18.145541229820296
ALL_061_M_ENG_ENG_HT2_S058,2,49.91770656716362
ALL_061_M_ENG_ENG_HT2_S058,4,57.74135566550928
ALL_061_M_ENG_ENG_HT2_S058,n4,29.24366576825802
ALL_061_M_ENG_ENG_HT2_S059,0,22.93876170442428
ALL_061_M_ENG_ENG_HT2_S059,6,44.472247655742514
ALL_061_M_ENG_ENG_HT2_S059,4,35.79760097700816
ALL_061_M_ENG_ENG_HT2_S059,8,55.26899044210524
ALL_061_M_ENG_ENG_HT2_S059,2,28.71718746628237
ALL_061_M_ENG_ENG_HT2_S059,n2,18.38827403778874
ALL_061_M_ENG_ENG_HT2_S060,4,42.62491062613717
ALL_061_M_ENG_ENG_HT2_S060,2,33.04311074144927
ALL_061_M_ENG_ENG_HT2_S060,0,24.635244178224717
ALL_061_M_ENG_ENG_HT2_S060,6,53.57570769223088
ALL_061_M_ENG_ENG_HT2_S059,n4,14.938646628699312
ALL_061_M_ENG_ENG_HT2_S060,8,65.96797487532564
ALL_061_M_ENG_ENG_HT2_S060,n2,17.618408412328158
ALL_061_M_ENG_ENG_HT2_S060,n4,12.46598384148579
ALL_062_F_ENG_ENG_HT1_S001,0,35.8530998379932
ALL_062_F_ENG_ENG_HT1_S001,2,46.504770695257506
ALL_062_F_ENG_ENG_HT1_S001,8,90.73923791332852
ALL_062_F_ENG_ENG_HT1_S001,4,59.273092546583726
ALL_062_F_ENG_ENG_HT1_S001,6,74.08857700871232
ALL_062_F_ENG_ENG_HT1_S001,n2,27.315122588188295
ALL_062_F_ENG_ENG_HT1_S001,n4,20.824450122653026
ALL_062_F_ENG_ENG_HT1_S002,2,31.393453786331932
ALL_062_F_ENG_ENG_HT1_S002,0,23.99533187793783
ALL_062_F_ENG_ENG_HT1_S002,4,39.3678346736246
ALL_062_F_ENG_ENG_HT1_S002,8,58.11499100539246
ALL_062_F_ENG_ENG_HT1_S002,6,48.16758048584968
ALL_062_F_ENG_ENG_HT1_S002,n4,12.00661785452792
ALL_062_F_ENG_ENG_HT1_S003,2,40.93978733768495
ALL_062_F_ENG_ENG_HT1_S003,0,33.167008727186676
ALL_062_F_ENG_ENG_HT1_S002,n2,17.350517805940857
ALL_062_F_ENG_ENG_HT1_S003,6,59.18142956740144
ALL_062_F_ENG_ENG_HT1_S003,4,49.5642175079042
ALL_062_F_ENG_ENG_HT1_S003,n4,20.118363572980698
ALL_062_F_ENG_ENG_HT1_S003,8,69.88164254253135
ALL_062_F_ENG_ENG_HT1_S003,n2,26.19553211976532
ALL_062_F_ENG_ENG_HT1_S004,0,28.394471842497385
ALL_062_F_ENG_ENG_HT1_S004,2,35.66323914493404
ALL_062_F_ENG_ENG_HT1_S004,4,44.32078328992516
ALL_062_F_ENG_ENG_HT1_S004,8,65.6917053001358
ALL_062_F_ENG_ENG_HT1_S004,6,54.33768686805698
ALL_062_F_ENG_ENG_HT1_S004,n2,22.45813045873865
ALL_062_F_ENG_ENG_HT1_S004,n4,17.67988951374643
ALL_062_F_ENG_ENG_HT1_S005,0,34.76109359665213
ALL_062_F_ENG_ENG_HT1_S005,2,42.145617490096015
ALL_062_F_ENG_ENG_HT1_S005,4,50.51231619377439
ALL_062_F_ENG_ENG_HT1_S005,n4,21.9701168824643
ALL_062_F_ENG_ENG_HT1_S005,8,71.18168217409068
ALL_062_F_ENG_ENG_HT1_S005,6,60.15247619120892
ALL_062_F_ENG_ENG_HT1_S005,n2,28.061267284534853
ALL_062_F_ENG_ENG_HT1_S006,4,47.291484895354316
ALL_062_F_ENG_ENG_HT1_S006,2,39.03359105659091
ALL_062_F_ENG_ENG_HT1_S006,0,31.660051535301026
ALL_062_F_ENG_ENG_HT1_S006,6,56.566682388969
ALL_062_F_ENG_ENG_HT1_S006,8,67.01778286761261
ALL_062_F_ENG_ENG_HT1_S006,n2,25.02700796939681
ALL_062_F_ENG_ENG_HT1_S007,2,29.58038150762372
ALL_062_F_ENG_ENG_HT1_S007,0,22.699044865730947
ALL_062_F_ENG_ENG_HT1_S006,n4,19.156297300364816
ALL_062_F_ENG_ENG_HT1_S007,6,48.61798966758616
ALL_062_F_ENG_ENG_HT1_S007,4,38.08910959632786
ALL_062_F_ENG_ENG_HT1_S007,8,61.14472042039664
ALL_062_F_ENG_ENG_HT1_S007,n2,17.183763619457345
ALL_062_F_ENG_ENG_HT1_S007,n4,12.975714895898122
ALL_062_F_ENG_ENG_HT1_S008,0,35.56636716753856
ALL_062_F_ENG_ENG_HT1_S008,2,43.874006155217394
ALL_062_F_ENG_ENG_HT1_S008,4,53.27165711249533
ALL_062_F_ENG_ENG_HT1_S008,6,64.05472046234188
ALL_062_F_ENG_ENG_HT1_S008,8,76.50739411450033
ALL_062_F_ENG_ENG_HT1_S008,n2,28.183713826894326
ALL_062_F_ENG_ENG_HT1_S009,0,30.11556960685735
ALL_062_F_ENG_ENG_HT1_S009,4,45.975607728822794
ALL_062_F_ENG_ENG_HT1_S009,6,55.90895716231243
ALL_062_F_ENG_ENG_HT1_S009,2,37.524770279431536
ALL_062_F_ENG_ENG_HT1_S008,n4,21.620384853200793
ALL_062_F_ENG_ENG_HT1_S009,8,67.62068629283891
ALL_062_F_ENG_ENG_HT1_S010,2,50.02237529675833
ALL_062_F_ENG_ENG_HT1_S009,n4,17.65203718752395
ALL_062_F_ENG_ENG_HT1_S009,n2,23.47903875692889
ALL_062_F_ENG_ENG_HT1_S010,4,59.854473873769855
ALL_062_F_ENG_ENG_HT1_S010,8,82.71771792559503
ALL_062_F_ENG_ENG_HT1_S010,6,70.7427207684453
ALL_062_F_ENG_ENG_HT1_S010,0,41.25579350731343
ALL_062_F_ENG_ENG_HT1_S010,n2,33.51880086036408
ALL_062_F_ENG_ENG_HT1_S011,2,34.19415534936391
ALL_062_F_ENG_ENG_HT1_S011,0,27.250748229297166
ALL_062_F_ENG_ENG_HT1_S011,4,42.58351569315164
ALL_062_F_ENG_ENG_HT1_S011,n2,21.39311279787409
ALL_062_F_ENG_ENG_HT1_S011,8,64.37460100959429
ALL_062_F_ENG_ENG_HT1_S011,6,52.63028840998246
ALL_062_F_ENG_ENG_HT1_S010,n4,26.83065387036162
ALL_062_F_ENG_ENG_HT1_S011,n4,16.315305969939466
ALL_062_F_ENG_ENG_HT1_S012,4,46.543387590961835
ALL_062_F_ENG_ENG_HT1_S012,0,29.51037969667243
ALL_062_F_ENG_ENG_HT1_S012,2,37.28909566117717
ALL_062_F_ENG_ENG_HT1_S012,n2,22.859194568375223
ALL_062_F_ENG_ENG_HT1_S012,6,57.44953616891653
ALL_062_F_ENG_ENG_HT1_S013,2,49.71700243956758
ALL_062_F_ENG_ENG_HT1_S012,n4,17.174299713898893
ALL_062_F_ENG_ENG_HT1_S012,8,70.13696415094894
ALL_062_F_ENG_ENG_HT1_S013,0,41.50210243296986
ALL_062_F_ENG_ENG_HT1_S013,4,58.96736502540969
ALL_062_F_ENG_ENG_HT1_S013,6,69.36000727118508
ALL_062_F_ENG_ENG_HT1_S013,n4,27.779418058640246
ALL_062_F_ENG_ENG_HT1_S014,4,60.530062161086406
ALL_062_F_ENG_ENG_HT1_S014,0,41.62273163817234
ALL_062_F_ENG_ENG_HT1_S013,8,80.94804098811429
ALL_062_F_ENG_ENG_HT1_S013,n2,34.2373359492478
ALL_062_F_ENG_ENG_HT1_S014,2,50.3393816751108
ALL_062_F_ENG_ENG_HT1_S014,8,84.99499985744932
ALL_062_F_ENG_ENG_HT1_S014,6,72.10989391113097
ALL_062_F_ENG_ENG_HT1_S014,n2,34.25325504146406
ALL_062_F_ENG_ENG_HT1_S014,n4,27.934848985150314
ALL_062_F_ENG_ENG_HT1_S015,2,42.186748653449506
ALL_062_F_ENG_ENG_HT1_S015,0,34.93711851019478
ALL_062_F_ENG_ENG_HT1_S015,6,60.44741731877292
ALL_062_F_ENG_ENG_HT1_S015,n2,28.88870736483525
ALL_062_F_ENG_ENG_HT1_S015,8,71.45206786322498
ALL_062_F_ENG_ENG_HT1_S015,4,50.69381108880165
ALL_062_F_ENG_ENG_HT1_S016,2,46.88427981594138
ALL_062_F_ENG_ENG_HT1_S016,4,56.01286804781993
ALL_062_F_ENG_ENG_HT1_S015,n4,23.71527691634057
ALL_062_F_ENG_ENG_HT1_S016,6,66.59377562258626
ALL_062_F_ENG_ENG_HT1_S016,0,39.069215237866494
ALL_062_F_ENG_ENG_HT1_S016,8,78.74586281260373
ALL_062_F_ENG_ENG_HT1_S017,2,36.593592761197414
ALL_062_F_ENG_ENG_HT1_S016,n2,32.31034008975038
ALL_062_F_ENG_ENG_HT1_S016,n4,26.363108679038206
ALL_062_F_ENG_ENG_HT1_S017,4,44.93323436995581
ALL_062_F_ENG_ENG_HT1_S017,6,55.016062064262485
ALL_062_F_ENG_ENG_HT1_S017,0,29.833848636344687
ALL_062_F_ENG_ENG_HT1_S017,8,67.01927184203748
ALL_062_F_ENG_ENG_HT1_S017,n4,20.085387311481046
ALL_062_F_ENG_ENG_HT1_S017,n2,24.428170805869634
ALL_062_F_ENG_ENG_HT1_S018,0,44.572332449339015
ALL_062_F_ENG_ENG_HT1_S018,2,54.420219407019076
ALL_062_F_ENG_ENG_HT1_S018,6,78.12982992470361
ALL_062_F_ENG_ENG_HT1_S018,4,65.58578128171538
ALL_062_F_ENG_ENG_HT1_S018,n2,35.72031696687729
ALL_062_F_ENG_ENG_HT1_S018,8,92.06053447592265
ALL_062_F_ENG_ENG_HT1_S019,4,66.25777844094439
ALL_062_F_ENG_ENG_HT1_S019,2,53.31679667824024
ALL_062_F_ENG_ENG_HT1_S019,0,42.292267382378135
ALL_062_F_ENG_ENG_HT1_S018,n4,27.603656523190498
ALL_062_F_ENG_ENG_HT1_S019,6,81.5047714643358
ALL_062_F_ENG_ENG_HT1_S019,8,99.06944426826715
ALL_062_F_ENG_ENG_HT1_S019,n2,32.94253519689734
ALL_062_F_ENG_ENG_HT1_S020,2,36.31828171376466
ALL_062_F_ENG_ENG_HT1_S020,0,28.765002447997396
ALL_062_F_ENG_ENG_HT1_S019,n4,25.227179826155325
ALL_062_F_ENG_ENG_HT1_S020,n4,17.11847271675856
ALL_062_F_ENG_ENG_HT1_S020,6,55.43338782770182
ALL_062_F_ENG_ENG_HT1_S020,4,45.169183638357744
ALL_062_F_ENG_ENG_HT1_S020,n2,22.36256871302308
ALL_062_F_ENG_ENG_HT1_S020,8,67.52404513546095
ALL_062_F_ENG_ENG_HT1_S021,0,52.63318035052601
ALL_062_F_ENG_ENG_HT1_S021,4,73.57412342243254
ALL_062_F_ENG_ENG_HT1_S021,n2,43.72244262696147
ALL_062_F_ENG_ENG_HT1_S021,6,86.03698983277624
ALL_062_F_ENG_ENG_HT1_S021,2,62.51977338107247
ALL_062_F_ENG_ENG_HT1_S021,8,100.1384477767627
ALL_062_F_ENG_ENG_HT1_S021,n4,35.479712335435025
ALL_062_F_ENG_ENG_HT1_S022,0,44.512365945146406
ALL_062_F_ENG_ENG_HT1_S022,2,53.799838748312084
ALL_062_F_ENG_ENG_HT1_S022,4,64.15310598729498
ALL_062_F_ENG_ENG_HT1_S022,6,75.6041563019091
ALL_062_F_ENG_ENG_HT1_S022,8,88.23513705301976
ALL_062_F_ENG_ENG_HT1_S022,n2,36.24869513291982
ALL_062_F_ENG_ENG_HT1_S023,2,62.43652530596339
ALL_062_F_ENG_ENG_HT1_S023,4,74.76029758650566
ALL_062_F_ENG_ENG_HT1_S023,0,51.24266223622742
ALL_062_F_ENG_ENG_HT1_S022,n4,29.00375963835066
ALL_062_F_ENG_ENG_HT1_S023,6,88.27356108785824
ALL_062_F_ENG_ENG_HT1_S023,n2,41.142714548701186
ALL_062_F_ENG_ENG_HT1_S023,8,103.0017994737801
ALL_062_F_ENG_ENG_HT1_S024,0,45.692898630209896
ALL_062_F_ENG_ENG_HT1_S024,2,53.88880816178805
ALL_062_F_ENG_ENG_HT1_S024,n2,38.46267204255672
ALL_062_F_ENG_ENG_HT1_S024,n4,31.697005308300994
ALL_062_F_ENG_ENG_HT1_S023,n4,32.127766987428664
ALL_062_F_ENG_ENG_HT1_S025,2,56.23229482741904
ALL_062_F_ENG_ENG_HT1_S024,6,74.49847445815098
ALL_062_F_ENG_ENG_HT1_S024,8,86.92589235963351
ALL_062_F_ENG_ENG_HT1_S025,0,46.64175462414717
ALL_062_F_ENG_ENG_HT1_S024,4,63.466220178512856
ALL_062_F_ENG_ENG_HT1_S025,4,67.0030246022358
ALL_062_F_ENG_ENG_HT1_S025,8,92.07630565355869
ALL_062_F_ENG_ENG_HT1_S025,6,78.89673010997066
ALL_062_F_ENG_ENG_HT1_S025,n4,31.03922434941633
ALL_062_F_ENG_ENG_HT1_S025,n2,38.25370184686325
ALL_062_F_ENG_ENG_HT1_S026,0,39.814148054323766
ALL_062_F_ENG_ENG_HT1_S026,8,72.1281894181169
ALL_062_F_ENG_ENG_HT1_S026,4,54.651693228558784
ALL_062_F_ENG_ENG_HT1_S026,2,46.97699179608925
ALL_062_F_ENG_ENG_HT1_S026,6,63.023771556455614
ALL_062_F_ENG_ENG_HT1_S026,n2,32.9719537725729
ALL_062_F_ENG_ENG_HT1_S027,0,36.678611223874825
ALL_062_F_ENG_ENG_HT1_S027,2,44.19427530287915
ALL_062_F_ENG_ENG_HT1_S026,n4,26.274544698999172
ALL_062_F_ENG_ENG_HT1_S027,4,52.865582548232354
ALL_062_F_ENG_ENG_HT1_S027,6,62.49024925989565
ALL_062_F_ENG_ENG_HT1_S028,0,30.33459736929617
ALL_062_F_ENG_ENG_HT1_S027,n4,25.191063935204696
ALL_062_F_ENG_ENG_HT1_S027,n2,30.387109625716576
ALL_062_F_ENG_ENG_HT1_S027,8,73.07786544008339
ALL_062_F_ENG_ENG_HT1_S028,2,39.22822463439457
ALL_062_F_ENG_ENG_HT1_S028,4,50.089702536895544
ALL_062_F_ENG_ENG_HT1_S028,6,62.74919249171675
ALL_062_F_ENG_ENG_HT1_S028,n2,23.29991087717785
ALL_062_F_ENG_ENG_HT1_S028,8,76.80378217159017
ALL_062_F_ENG_ENG_HT1_S028,n4,17.78026420771078
ALL_062_F_ENG_ENG_HT1_S029,0,29.315291008861784
ALL_062_F_ENG_ENG_HT1_S029,2,36.308809872144685
ALL_062_F_ENG_ENG_HT1_S029,4,44.998560788745564
ALL_062_F_ENG_ENG_HT1_S029,6,55.38751223757007
ALL_062_F_ENG_ENG_HT1_S029,8,67.69583727814644
ALL_062_F_ENG_ENG_HT1_S029,n2,23.972616725199362
ALL_062_F_ENG_ENG_HT1_S030,0,28.608783518100374
ALL_062_F_ENG_ENG_HT1_S030,2,34.4926029555095
ALL_062_F_ENG_ENG_HT1_S029,n4,19.887004480087143
ALL_062_F_ENG_ENG_HT1_S030,4,41.81553074190619
ALL_062_F_ENG_ENG_HT1_S030,6,50.94096596446176
ALL_062_F_ENG_ENG_HT1_S030,n2,23.760231126436473
ALL_062_F_ENG_ENG_HT1_S030,8,62.19361700502827
ALL_062_F_ENG_ENG_HT1_S030,n4,19.635584186936565
ALL_062_F_ENG_ENG_HT1_S031,4,62.80859090522711
ALL_062_F_ENG_ENG_HT1_S031,0,45.5766082603583
ALL_062_F_ENG_ENG_HT1_S031,2,53.887003003781366
ALL_062_F_ENG_ENG_HT1_S031,8,82.69019954515099
ALL_062_F_ENG_ENG_HT1_S031,6,72.36459746705128
ALL_062_F_ENG_ENG_HT1_S031,n2,37.683537898167195
ALL_062_F_ENG_ENG_HT1_S032,0,48.70378457773953
ALL_062_F_ENG_ENG_HT1_S031,n4,30.20521752938025
ALL_062_F_ENG_ENG_HT1_S032,2,57.4076810925617
ALL_062_F_ENG_ENG_HT1_S032,4,67.08581477553687
ALL_062_F_ENG_ENG_HT1_S032,8,89.50362890224734
ALL_062_F_ENG_ENG_HT1_S032,n2,40.97545909762091
ALL_062_F_ENG_ENG_HT1_S032,6,77.79094535887813
ALL_062_F_ENG_ENG_HT1_S033,0,41.87179624270314
ALL_062_F_ENG_ENG_HT1_S033,2,51.36595250924461
ALL_062_F_ENG_ENG_HT1_S032,n4,34.12385049898806
ALL_062_F_ENG_ENG_HT1_S033,4,61.52705576332168
ALL_062_F_ENG_ENG_HT1_S033,6,72.35270612473309
ALL_062_F_ENG_ENG_HT1_S033,8,84.01741358760557
ALL_062_F_ENG_ENG_HT1_S033,n2,33.1690334164588
ALL_062_F_ENG_ENG_HT1_S033,n4,25.45020399044339
ALL_062_F_ENG_ENG_HT1_S034,2,51.37626184607488
ALL_062_F_ENG_ENG_HT1_S034,0,42.24880027498344
ALL_062_F_ENG_ENG_HT1_S034,n4,25.60364353526629
ALL_062_F_ENG_ENG_HT1_S034,6,71.82214326646618
ALL_062_F_ENG_ENG_HT1_S034,8,83.5851040338975
ALL_062_F_ENG_ENG_HT1_S034,4,61.15524842590268
ALL_062_F_ENG_ENG_HT1_S034,n2,33.616169158584924
ALL_062_F_ENG_ENG_HT1_S035,0,40.1025671214404
ALL_062_F_ENG_ENG_HT1_S035,2,49.25128484406978
ALL_062_F_ENG_ENG_HT1_S035,4,60.33687342289298
ALL_062_F_ENG_ENG_HT1_S035,8,87.71256269428065
ALL_062_F_ENG_ENG_HT1_S035,6,73.27495473814363
ALL_062_F_ENG_ENG_HT1_S036,2,50.4489080138125
ALL_062_F_ENG_ENG_HT1_S036,0,40.965736092229
ALL_062_F_ENG_ENG_HT1_S035,n4,26.645192609801008
ALL_062_F_ENG_ENG_HT1_S035,n2,32.73155892777318
ALL_062_F_ENG_ENG_HT1_S036,4,61.00851596226376
ALL_062_F_ENG_ENG_HT1_S036,6,72.51312021744769
ALL_062_F_ENG_ENG_HT1_S036,n4,25.62004735472434
ALL_062_F_ENG_ENG_HT1_S037,0,38.20794628092696
ALL_062_F_ENG_ENG_HT1_S036,n2,32.69799361497944
ALL_062_F_ENG_ENG_HT1_S036,8,85.05927373009838
ALL_062_F_ENG_ENG_HT1_S037,4,55.3683844285536
ALL_062_F_ENG_ENG_HT1_S037,2,45.992343936570876
ALL_062_F_ENG_ENG_HT1_S037,8,79.3054904842438
ALL_062_F_ENG_ENG_HT1_S037,6,66.47268394457231
ALL_062_F_ENG_ENG_HT1_S037,n2,31.71449381654167
ALL_062_F_ENG_ENG_HT1_S037,n4,26.242166564710733
ALL_062_F_ENG_ENG_HT1_S038,2,48.26537313328996
ALL_062_F_ENG_ENG_HT1_S038,4,57.57023897598522
ALL_062_F_ENG_ENG_HT1_S038,0,40.06024391848611
