filename,snr,siib_score
ALL_060_F_ENG_ENG_HT2_S039,n2,197.88669564140972
ALL_060_F_ENG_ENG_HT2_S040,0,176.4614096918972
ALL_060_F_ENG_ENG_HT2_S039,n4,192.88919803884875
ALL_060_F_ENG_ENG_HT2_S039,6,229.34420432928266
ALL_060_F_ENG_ENG_HT2_S040,2,183.35226053841433
ALL_060_F_ENG_ENG_HT2_S040,6,210.25431147518043
ALL_060_F_ENG_ENG_HT2_S040,n2,169.3852068572977
ALL_060_F_ENG_ENG_HT2_S040,8,226.5434837848924
ALL_060_F_ENG_ENG_HT2_S040,4,196.76211280448766
ALL_060_F_ENG_ENG_HT2_S041,4,1122.130982084729
ALL_060_F_ENG_ENG_HT2_S041,2,1122.8942766532073
ALL_060_F_ENG_ENG_HT2_S040,n4,167.21018337076487
ALL_060_F_ENG_ENG_HT2_S041,0,1126.5403403553069
ALL_060_F_ENG_ENG_HT2_S041,8,1132.017766178856
ALL_060_F_ENG_ENG_HT2_S041,6,1123.97261710544
ALL_060_F_ENG_ENG_HT2_S041,n2,1125.321961723624
ALL_060_F_ENG_ENG_HT2_S041,n4,1123.7055834176736
ALL_060_F_ENG_ENG_HT2_S042,0,876.0958184249873
ALL_060_F_ENG_ENG_HT2_S042,2,892.3910075620363
ALL_060_F_ENG_ENG_HT2_S042,4,896.1807077182089
ALL_060_F_ENG_ENG_HT2_S042,8,914.2548089519529
ALL_060_F_ENG_ENG_HT2_S042,6,905.0333668449003
ALL_060_F_ENG_ENG_HT2_S043,2,238.53814975317792
ALL_060_F_ENG_ENG_HT2_S042,n2,872.9034496885336
ALL_060_F_ENG_ENG_HT2_S043,4,250.93093189830648
ALL_060_F_ENG_ENG_HT2_S042,n4,874.6463910824605
ALL_060_F_ENG_ENG_HT2_S043,0,227.54772083799446
ALL_060_F_ENG_ENG_HT2_S043,8,274.0035838086685
ALL_060_F_ENG_ENG_HT2_S043,6,262.6074769385251
ALL_060_F_ENG_ENG_HT2_S043,n2,216.4188264434581
ALL_060_F_ENG_ENG_HT2_S043,n4,206.72900827246784
ALL_060_F_ENG_ENG_HT2_S044,8,202.14868629954017
ALL_060_F_ENG_ENG_HT2_S044,0,180.39152506589227
ALL_060_F_ENG_ENG_HT2_S044,2,184.46219296624292
ALL_060_F_ENG_ENG_HT2_S044,6,197.7330836991713
ALL_060_F_ENG_ENG_HT2_S044,n4,175.171863019863
ALL_060_F_ENG_ENG_HT2_S044,n2,176.5661568733633
ALL_060_F_ENG_ENG_HT2_S045,0,201.67703879231505
ALL_060_F_ENG_ENG_HT2_S044,4,192.18017790658553
ALL_060_F_ENG_ENG_HT2_S045,4,222.64167914806757
ALL_060_F_ENG_ENG_HT2_S045,2,210.72337941613992
ALL_060_F_ENG_ENG_HT2_S045,6,236.2969248596898
ALL_060_F_ENG_ENG_HT2_S045,8,250.2008233232583
ALL_060_F_ENG_ENG_HT2_S045,n2,194.4941282156838
ALL_060_F_ENG_ENG_HT2_S045,n4,189.01749293794836
ALL_060_F_ENG_ENG_HT2_S046,4,417.95747586630233
ALL_060_F_ENG_ENG_HT2_S046,2,417.08881110101794
ALL_060_F_ENG_ENG_HT2_S046,6,429.20910555970306
ALL_060_F_ENG_ENG_HT2_S046,0,407.0753378262107
ALL_060_F_ENG_ENG_HT2_S046,8,438.90133466222426
ALL_060_F_ENG_ENG_HT2_S046,n2,406.1526116834268
ALL_060_F_ENG_ENG_HT2_S046,n4,402.7103308732384
ALL_060_F_ENG_ENG_HT2_S047,0,221.9959460361254
ALL_060_F_ENG_ENG_HT2_S047,2,226.69310791533908
ALL_060_F_ENG_ENG_HT2_S047,8,266.6577560594882
ALL_060_F_ENG_ENG_HT2_S047,4,239.0866906112623
ALL_060_F_ENG_ENG_HT2_S047,6,252.86418592286512
ALL_060_F_ENG_ENG_HT2_S048,0,1098.8457091055018
ALL_060_F_ENG_ENG_HT2_S048,2,1105.3503449186267
ALL_060_F_ENG_ENG_HT2_S047,n2,216.00777222195194
ALL_060_F_ENG_ENG_HT2_S047,n4,211.95117006638444
ALL_060_F_ENG_ENG_HT2_S048,6,1116.0332278442324
ALL_060_F_ENG_ENG_HT2_S048,4,1112.619688980158
ALL_060_F_ENG_ENG_HT2_S048,8,1121.228848460671
ALL_060_F_ENG_ENG_HT2_S048,n2,1102.6217614895834
ALL_060_F_ENG_ENG_HT2_S049,0,1335.7624872954837
ALL_060_F_ENG_ENG_HT2_S048,n4,1105.8039934274232
ALL_060_F_ENG_ENG_HT2_S049,2,1335.7624872954837
ALL_060_F_ENG_ENG_HT2_S049,n2,1335.7624872954837
ALL_060_F_ENG_ENG_HT2_S049,4,1335.7624872954837
ALL_060_F_ENG_ENG_HT2_S049,6,1335.7624872954837
ALL_060_F_ENG_ENG_HT2_S049,8,1335.7624872954837
ALL_060_F_ENG_ENG_HT2_S049,n4,1335.7624872954837
ALL_060_F_ENG_ENG_HT2_S050,2,207.22345871181133
ALL_060_F_ENG_ENG_HT2_S050,0,201.4111668697898
ALL_060_F_ENG_ENG_HT2_S050,4,217.91021109924338
ALL_060_F_ENG_ENG_HT2_S050,6,229.23616368740778
ALL_060_F_ENG_ENG_HT2_S050,8,241.03377753490875
ALL_060_F_ENG_ENG_HT2_S051,0,197.63951152790256
ALL_060_F_ENG_ENG_HT2_S050,n4,188.20394681981412
ALL_060_F_ENG_ENG_HT2_S051,2,207.1320300745156
ALL_060_F_ENG_ENG_HT2_S051,4,220.00933868824214
ALL_060_F_ENG_ENG_HT2_S051,n4,184.5033422694021
ALL_060_F_ENG_ENG_HT2_S050,n2,193.72631582138206
ALL_060_F_ENG_ENG_HT2_S051,n2,191.2930201562698
ALL_060_F_ENG_ENG_HT2_S051,8,240.10369247081314
ALL_060_F_ENG_ENG_HT2_S051,6,229.08121279978593
ALL_060_F_ENG_ENG_HT2_S052,0,200.83381546112287
ALL_060_F_ENG_ENG_HT2_S052,2,211.41144723894615
ALL_060_F_ENG_ENG_HT2_S052,4,222.93339298043685
ALL_060_F_ENG_ENG_HT2_S052,6,235.70376045895335
ALL_060_F_ENG_ENG_HT2_S053,0,234.8438373696697
ALL_060_F_ENG_ENG_HT2_S052,n2,193.74069804260867
ALL_060_F_ENG_ENG_HT2_S052,n4,187.14911705170283
ALL_060_F_ENG_ENG_HT2_S052,8,248.13308151598136
ALL_060_F_ENG_ENG_HT2_S053,2,241.21597220199408
ALL_060_F_ENG_ENG_HT2_S053,4,248.57133502823234
ALL_060_F_ENG_ENG_HT2_S053,n4,218.57564000003347
ALL_060_F_ENG_ENG_HT2_S053,n2,225.39019009079863
ALL_060_F_ENG_ENG_HT2_S053,8,266.35967773878673
ALL_060_F_ENG_ENG_HT2_S053,6,256.784251649588
ALL_060_F_ENG_ENG_HT2_S054,0,195.19456189800184
ALL_060_F_ENG_ENG_HT2_S054,4,209.62480456929828
ALL_060_F_ENG_ENG_HT2_S054,2,203.91824959905048
ALL_060_F_ENG_ENG_HT2_S054,8,226.18661217228706
ALL_060_F_ENG_ENG_HT2_S054,6,217.84780932884624
ALL_060_F_ENG_ENG_HT2_S055,0,226.52746360943132
ALL_060_F_ENG_ENG_HT2_S054,n2,187.31088263295663
ALL_060_F_ENG_ENG_HT2_S054,n4,181.91606657706944
ALL_060_F_ENG_ENG_HT2_S055,2,233.87189137847167
ALL_060_F_ENG_ENG_HT2_S055,4,240.38633466109331
ALL_060_F_ENG_ENG_HT2_S055,n2,217.47309615355587
ALL_060_F_ENG_ENG_HT2_S055,8,256.9809490714286
ALL_060_F_ENG_ENG_HT2_S055,6,248.3016744250689
ALL_060_F_ENG_ENG_HT2_S055,n4,213.6762107563747
ALL_060_F_ENG_ENG_HT2_S056,2,488.566187226892
ALL_060_F_ENG_ENG_HT2_S056,0,488.71862452475636
ALL_060_F_ENG_ENG_HT2_S056,4,488.9779858817169
ALL_060_F_ENG_ENG_HT2_S056,6,487.0307067874086
ALL_060_F_ENG_ENG_HT2_S056,8,487.84033194301276
ALL_060_F_ENG_ENG_HT2_S057,0,1111.6388368024532
ALL_060_F_ENG_ENG_HT2_S056,n4,487.5567543091339
ALL_060_F_ENG_ENG_HT2_S057,4,1126.0711902472194
ALL_060_F_ENG_ENG_HT2_S057,2,1113.5974350705142
ALL_060_F_ENG_ENG_HT2_S056,n2,485.66320698040147
ALL_060_F_ENG_ENG_HT2_S057,6,1125.8882245096743
ALL_060_F_ENG_ENG_HT2_S057,n2,1113.2017555395748
ALL_060_F_ENG_ENG_HT2_S057,n4,1108.0607705751574
ALL_060_F_ENG_ENG_HT2_S057,8,1133.4687920054698
ALL_060_F_ENG_ENG_HT2_S058,2,239.50589948883618
ALL_060_F_ENG_ENG_HT2_S058,6,264.96125570511964
ALL_060_F_ENG_ENG_HT2_S058,8,275.9811289746789
ALL_060_F_ENG_ENG_HT2_S058,4,252.58064958481697
ALL_060_F_ENG_ENG_HT2_S058,0,231.11259469323142
ALL_060_F_ENG_ENG_HT2_S058,n2,222.7098236934059
ALL_060_F_ENG_ENG_HT2_S058,n4,215.1029927437943
ALL_060_F_ENG_ENG_HT2_S059,0,201.61067206001326
ALL_060_F_ENG_ENG_HT2_S059,2,207.06550937360512
ALL_060_F_ENG_ENG_HT2_S059,4,215.5810548889124
ALL_060_F_ENG_ENG_HT2_S059,n2,194.53037704019442
ALL_060_F_ENG_ENG_HT2_S059,8,238.2353015354076
ALL_060_F_ENG_ENG_HT2_S059,6,225.14140436578796
ALL_060_F_ENG_ENG_HT2_S060,0,1128.5549138794609
ALL_060_F_ENG_ENG_HT2_S059,n4,187.3902678996548
ALL_060_F_ENG_ENG_HT2_S060,n2,1125.8865487540736
ALL_060_F_ENG_ENG_HT2_S060,2,1131.2707245763916
ALL_060_F_ENG_ENG_HT2_S060,6,1136.420295016093
ALL_060_F_ENG_ENG_HT2_S060,4,1130.9807530918795
ALL_060_F_ENG_ENG_HT2_S060,8,1149.514829732545
ALL_060_F_ENG_ENG_HT2_S060,n4,1122.5696932137705
ALL_061_M_ENG_ENG_HT1_S001,0,200.53798818449584
ALL_061_M_ENG_ENG_HT1_S001,2,213.09038985703617
ALL_061_M_ENG_ENG_HT1_S001,4,223.27377285803732
ALL_061_M_ENG_ENG_HT1_S001,6,236.64080907196325
ALL_061_M_ENG_ENG_HT1_S001,8,251.87986291987187
ALL_061_M_ENG_ENG_HT1_S001,n2,190.00465114065335
ALL_061_M_ENG_ENG_HT1_S002,0,223.23162987850293
ALL_061_M_ENG_ENG_HT1_S002,2,230.0313644486486
ALL_061_M_ENG_ENG_HT1_S001,n4,186.41532171572965
ALL_061_M_ENG_ENG_HT1_S003,0,256.61657189413194
ALL_061_M_ENG_ENG_HT1_S002,6,251.85682259679936
ALL_061_M_ENG_ENG_HT1_S002,4,241.48850757918694
ALL_061_M_ENG_ENG_HT1_S002,8,261.07764516540476
ALL_061_M_ENG_ENG_HT1_S002,n4,210.86904593547985
ALL_061_M_ENG_ENG_HT1_S003,6,280.2784521753844
ALL_061_M_ENG_ENG_HT1_S003,2,260.9651288514708
ALL_061_M_ENG_ENG_HT1_S002,n2,216.08021039415226
ALL_061_M_ENG_ENG_HT1_S003,8,290.8990706827962
ALL_061_M_ENG_ENG_HT1_S003,4,270.1110433068038
ALL_061_M_ENG_ENG_HT1_S004,0,1335.7624872954837
ALL_061_M_ENG_ENG_HT1_S003,n2,249.83290062631647
ALL_061_M_ENG_ENG_HT1_S004,2,1335.7624872954837
ALL_061_M_ENG_ENG_HT1_S004,4,1335.7624872954837
ALL_061_M_ENG_ENG_HT1_S003,n4,247.95267043479004
ALL_061_M_ENG_ENG_HT1_S004,8,1335.7624872954837
ALL_061_M_ENG_ENG_HT1_S004,n2,1335.7624872954837
ALL_061_M_ENG_ENG_HT1_S004,6,1335.7624872954837
ALL_061_M_ENG_ENG_HT1_S004,n4,1335.7624872954837
ALL_061_M_ENG_ENG_HT1_S005,0,381.4492677118279
ALL_061_M_ENG_ENG_HT1_S005,2,385.5131588714688
ALL_061_M_ENG_ENG_HT1_S005,4,392.1284189670189
ALL_061_M_ENG_ENG_HT1_S005,8,401.03566141157614
ALL_061_M_ENG_ENG_HT1_S005,6,392.5338045288973
ALL_061_M_ENG_ENG_HT1_S005,n2,380.9323385898168
ALL_061_M_ENG_ENG_HT1_S005,n4,378.520713332707
ALL_061_M_ENG_ENG_HT1_S006,0,230.86725894370878
ALL_061_M_ENG_ENG_HT1_S006,4,243.87131562675944
ALL_061_M_ENG_ENG_HT1_S006,2,237.46364434785914
ALL_061_M_ENG_ENG_HT1_S006,6,253.74261853154977
ALL_061_M_ENG_ENG_HT1_S006,n4,221.57098977125764
ALL_061_M_ENG_ENG_HT1_S006,n2,224.31275555382877
ALL_061_M_ENG_ENG_HT1_S006,8,265.0264959221524
ALL_061_M_ENG_ENG_HT1_S007,0,298.98223527577466
ALL_061_M_ENG_ENG_HT1_S007,2,304.3502033137184
ALL_061_M_ENG_ENG_HT1_S007,4,310.6626971561043
ALL_061_M_ENG_ENG_HT1_S007,8,328.2881629598561
ALL_061_M_ENG_ENG_HT1_S007,n4,297.35518233855805
ALL_061_M_ENG_ENG_HT1_S007,n2,299.6384009944111
ALL_061_M_ENG_ENG_HT1_S007,6,317.6378439663535
ALL_061_M_ENG_ENG_HT1_S008,6,251.84183859472253
ALL_061_M_ENG_ENG_HT1_S008,2,235.9557945763061
ALL_061_M_ENG_ENG_HT1_S008,0,229.48742664614792
ALL_061_M_ENG_ENG_HT1_S008,4,240.09120716829096
ALL_061_M_ENG_ENG_HT1_S008,8,264.315871939499
ALL_061_M_ENG_ENG_HT1_S009,2,1293.9390917534229
ALL_061_M_ENG_ENG_HT1_S009,0,1293.531788462517
ALL_061_M_ENG_ENG_HT1_S009,4,1291.20543434777
ALL_061_M_ENG_ENG_HT1_S008,n4,219.67018173009217
ALL_061_M_ENG_ENG_HT1_S008,n2,223.51832646938888
ALL_061_M_ENG_ENG_HT1_S009,8,1294.0646871392935
ALL_061_M_ENG_ENG_HT1_S009,6,1292.8508777857107
ALL_061_M_ENG_ENG_HT1_S009,n4,1290.83667714817
ALL_061_M_ENG_ENG_HT1_S009,n2,1294.7201742550396
ALL_061_M_ENG_ENG_HT1_S010,0,1335.7624872954837
ALL_061_M_ENG_ENG_HT1_S010,2,1335.7624872954837
ALL_061_M_ENG_ENG_HT1_S010,6,1335.7624872954837
ALL_061_M_ENG_ENG_HT1_S010,4,1335.7624872954837
ALL_061_M_ENG_ENG_HT1_S010,n2,1335.7624872954837
ALL_061_M_ENG_ENG_HT1_S010,8,1335.7624872954837
ALL_061_M_ENG_ENG_HT1_S011,6,1300.2148469529143
ALL_061_M_ENG_ENG_HT1_S011,0,1297.450789926162
ALL_061_M_ENG_ENG_HT1_S011,4,1297.8004762599803
ALL_061_M_ENG_ENG_HT1_S010,n4,1335.7624872954837
ALL_061_M_ENG_ENG_HT1_S011,2,1298.883138626502
ALL_061_M_ENG_ENG_HT1_S011,8,1292.4879288503098
ALL_061_M_ENG_ENG_HT1_S012,0,360.911049834418
ALL_061_M_ENG_ENG_HT1_S011,n4,1291.953152699332
ALL_061_M_ENG_ENG_HT1_S011,n2,1296.9174073159138
ALL_061_M_ENG_ENG_HT1_S012,8,377.68893359481103
ALL_061_M_ENG_ENG_HT1_S012,n2,354.35112595033684
ALL_061_M_ENG_ENG_HT1_S012,6,372.6641667872641
ALL_061_M_ENG_ENG_HT1_S012,4,367.4810468014581
ALL_061_M_ENG_ENG_HT1_S012,2,364.027716713287
ALL_061_M_ENG_ENG_HT1_S012,n4,350.50738279402333
ALL_061_M_ENG_ENG_HT1_S013,4,1128.1384697702229
ALL_061_M_ENG_ENG_HT1_S013,0,1114.1670580813748
ALL_061_M_ENG_ENG_HT1_S013,2,1124.391800919649
ALL_061_M_ENG_ENG_HT1_S013,6,1132.964240521725
ALL_061_M_ENG_ENG_HT1_S013,n4,1105.715642821067
ALL_061_M_ENG_ENG_HT1_S013,8,1143.069116406431
ALL_061_M_ENG_ENG_HT1_S013,n2,1117.1336572921512
ALL_061_M_ENG_ENG_HT1_S014,0,217.9139671820128
ALL_061_M_ENG_ENG_HT1_S014,4,236.617491590534
ALL_061_M_ENG_ENG_HT1_S014,2,226.37755491151972
ALL_061_M_ENG_ENG_HT1_S014,6,251.90964390625984
ALL_061_M_ENG_ENG_HT1_S014,8,265.803071814828
ALL_061_M_ENG_ENG_HT1_S014,n2,211.14901869440465
ALL_061_M_ENG_ENG_HT1_S014,n4,202.91028060163097
ALL_061_M_ENG_ENG_HT1_S015,2,241.06051298069855
ALL_061_M_ENG_ENG_HT1_S015,0,234.49465812749366
ALL_061_M_ENG_ENG_HT1_S015,4,247.64748009471273
ALL_061_M_ENG_ENG_HT1_S015,6,253.03160256375457
ALL_061_M_ENG_ENG_HT1_S015,8,262.5327446323972
ALL_061_M_ENG_ENG_HT1_S016,0,228.39261679812185
ALL_061_M_ENG_ENG_HT1_S015,n4,217.5657329122501
ALL_061_M_ENG_ENG_HT1_S015,n2,224.01387261352005
ALL_061_M_ENG_ENG_HT1_S016,6,257.21803672589476
ALL_061_M_ENG_ENG_HT1_S016,4,246.02333585139354
ALL_061_M_ENG_ENG_HT1_S016,n2,220.91474278473976
ALL_061_M_ENG_ENG_HT1_S016,8,268.66748411185307
ALL_061_M_ENG_ENG_HT1_S016,2,236.97136179750174
ALL_061_M_ENG_ENG_HT1_S017,0,1335.3053069429282
ALL_061_M_ENG_ENG_HT1_S016,n4,214.80297167346004
ALL_061_M_ENG_ENG_HT1_S017,2,1335.2097602316499
ALL_061_M_ENG_ENG_HT1_S017,4,1334.8253438180604
ALL_061_M_ENG_ENG_HT1_S017,6,1335.343045435535
ALL_061_M_ENG_ENG_HT1_S017,8,1335.2485079638257
ALL_061_M_ENG_ENG_HT1_S018,0,222.7422799071855
ALL_061_M_ENG_ENG_HT1_S017,n4,1335.0445899598974
ALL_061_M_ENG_ENG_HT1_S017,n2,1335.0244492177117
ALL_061_M_ENG_ENG_HT1_S018,4,238.37085725943905
ALL_061_M_ENG_ENG_HT1_S018,2,229.3310049319654
ALL_061_M_ENG_ENG_HT1_S018,8,260.43291172819966
ALL_061_M_ENG_ENG_HT1_S018,n4,215.66453535144643
ALL_061_M_ENG_ENG_HT1_S018,6,248.33695528753145
ALL_061_M_ENG_ENG_HT1_S018,n2,220.04147910163806
ALL_061_M_ENG_ENG_HT1_S019,2,1124.4211537832962
ALL_061_M_ENG_ENG_HT1_S019,0,1135.2308031152493
ALL_061_M_ENG_ENG_HT1_S019,4,1135.087186321513
ALL_061_M_ENG_ENG_HT1_S019,8,1139.7976259788218
ALL_061_M_ENG_ENG_HT1_S019,6,1127.647531517015
ALL_061_M_ENG_ENG_HT1_S020,0,225.14479302935388
ALL_061_M_ENG_ENG_HT1_S019,n2,1137.0401452778033
ALL_061_M_ENG_ENG_HT1_S019,n4,1123.5602486638068
ALL_061_M_ENG_ENG_HT1_S020,2,234.60178362138473
ALL_061_M_ENG_ENG_HT1_S020,8,258.3634327680639
ALL_061_M_ENG_ENG_HT1_S020,6,247.42303161799686
ALL_061_M_ENG_ENG_HT1_S020,4,239.20092326669425
ALL_061_M_ENG_ENG_HT1_S020,n2,219.89259334067006
ALL_061_M_ENG_ENG_HT1_S020,n4,214.00389634594563
ALL_061_M_ENG_ENG_HT1_S021,2,324.4130465636508
ALL_061_M_ENG_ENG_HT1_S021,0,317.18354437595394
ALL_061_M_ENG_ENG_HT1_S021,4,331.1574579039372
ALL_061_M_ENG_ENG_HT1_S021,8,351.4308892723284
ALL_061_M_ENG_ENG_HT1_S021,6,342.02192491054393
ALL_061_M_ENG_ENG_HT1_S021,n2,312.8724609647886
ALL_061_M_ENG_ENG_HT1_S021,n4,305.1294248875096
ALL_061_M_ENG_ENG_HT1_S022,2,1335.7624872954837
ALL_061_M_ENG_ENG_HT1_S022,0,1335.7624872954837
ALL_061_M_ENG_ENG_HT1_S022,6,1335.7624872954837
ALL_061_M_ENG_ENG_HT1_S022,4,1335.7346042600561
ALL_061_M_ENG_ENG_HT1_S022,8,1335.7624872954837
ALL_061_M_ENG_ENG_HT1_S022,n2,1335.7624872954837
ALL_061_M_ENG_ENG_HT1_S022,n4,1335.7624872954837
ALL_061_M_ENG_ENG_HT1_S023,0,230.55997067537356
ALL_061_M_ENG_ENG_HT1_S023,4,246.40730201453027
ALL_061_M_ENG_ENG_HT1_S023,2,238.67523195582913
ALL_061_M_ENG_ENG_HT1_S023,6,255.1262237123551
ALL_061_M_ENG_ENG_HT1_S023,n4,217.77648033561042
ALL_061_M_ENG_ENG_HT1_S024,0,239.70866855207
ALL_061_M_ENG_ENG_HT1_S023,n2,224.92695782632325
ALL_061_M_ENG_ENG_HT1_S024,4,253.2952673047218
ALL_061_M_ENG_ENG_HT1_S024,2,244.7485295550569
ALL_061_M_ENG_ENG_HT1_S023,8,266.72154902362
ALL_061_M_ENG_ENG_HT1_S024,6,262.84902274856006
ALL_061_M_ENG_ENG_HT1_S024,n4,229.28532055164638
ALL_061_M_ENG_ENG_HT1_S024,n2,234.13034013148433
ALL_061_M_ENG_ENG_HT1_S024,8,272.55087819551386
ALL_061_M_ENG_ENG_HT1_S025,0,231.0667698735433
ALL_061_M_ENG_ENG_HT1_S025,6,268.54113718993824
ALL_061_M_ENG_ENG_HT1_S025,2,242.34643962728947
ALL_061_M_ENG_ENG_HT1_S025,4,255.8952378958793
ALL_061_M_ENG_ENG_HT1_S025,8,282.1303081894553
ALL_061_M_ENG_ENG_HT1_S025,n2,221.80683402404537
ALL_061_M_ENG_ENG_HT1_S026,0,1118.53791903505
ALL_061_M_ENG_ENG_HT1_S025,n4,216.10126031656785
ALL_061_M_ENG_ENG_HT1_S026,2,1117.1265555183322
ALL_061_M_ENG_ENG_HT1_S026,4,1124.5888908128836
ALL_061_M_ENG_ENG_HT1_S026,6,1125.7212586135315
ALL_061_M_ENG_ENG_HT1_S026,8,1130.697085664332
ALL_061_M_ENG_ENG_HT1_S026,n2,1113.8571898242658
ALL_061_M_ENG_ENG_HT1_S026,n4,1106.2984651832057
ALL_061_M_ENG_ENG_HT1_S027,0,375.3186899322177
ALL_061_M_ENG_ENG_HT1_S027,4,386.0863477254391
ALL_061_M_ENG_ENG_HT1_S027,2,379.85756937271253
ALL_061_M_ENG_ENG_HT1_S027,8,401.48583025596315
ALL_061_M_ENG_ENG_HT1_S027,n4,366.31407319150395
ALL_061_M_ENG_ENG_HT1_S028,0,383.12084191682044
ALL_061_M_ENG_ENG_HT1_S027,n2,371.8909063434453
ALL_061_M_ENG_ENG_HT1_S027,6,394.9448175850983
ALL_061_M_ENG_ENG_HT1_S028,2,386.3258772911229
ALL_061_M_ENG_ENG_HT1_S028,4,387.7858749739576
ALL_061_M_ENG_ENG_HT1_S028,6,397.4334052885602
ALL_061_M_ENG_ENG_HT1_S029,2,366.448676264191
ALL_061_M_ENG_ENG_HT1_S029,0,361.06669368902936
ALL_061_M_ENG_ENG_HT1_S028,8,405.9629902931424
ALL_061_M_ENG_ENG_HT1_S028,n4,379.1711110952392
ALL_061_M_ENG_ENG_HT1_S028,n2,382.1297866800021
ALL_061_M_ENG_ENG_HT1_S029,4,370.16836603761817
ALL_061_M_ENG_ENG_HT1_S029,n2,358.9379475714875
ALL_061_M_ENG_ENG_HT1_S029,6,375.73676223866056
ALL_061_M_ENG_ENG_HT1_S029,8,379.8803394686299
ALL_061_M_ENG_ENG_HT1_S029,n4,355.8811996215586
ALL_061_M_ENG_ENG_HT1_S030,2,246.5629915144406
ALL_061_M_ENG_ENG_HT1_S030,0,238.4559526822719
ALL_061_M_ENG_ENG_HT1_S030,4,253.53243070550644
ALL_061_M_ENG_ENG_HT1_S030,6,260.8040728228125
ALL_061_M_ENG_ENG_HT1_S030,8,269.0893922007852
ALL_061_M_ENG_ENG_HT1_S031,0,875.9544583806761
ALL_061_M_ENG_ENG_HT1_S030,n4,223.1384840108815
ALL_061_M_ENG_ENG_HT1_S030,n2,230.83718580387895
ALL_061_M_ENG_ENG_HT1_S031,2,882.4504587959455
ALL_061_M_ENG_ENG_HT1_S031,4,887.2053632149184
ALL_061_M_ENG_ENG_HT1_S031,8,900.1087719771695
ALL_061_M_ENG_ENG_HT1_S031,6,889.9548399022833
ALL_061_M_ENG_ENG_HT1_S031,n2,870.1997097564654
ALL_061_M_ENG_ENG_HT1_S031,n4,870.1332086245479
ALL_061_M_ENG_ENG_HT1_S032,2,273.0585340175405
ALL_061_M_ENG_ENG_HT1_S032,6,296.72344121993166
ALL_061_M_ENG_ENG_HT1_S032,4,281.9626987507721
ALL_061_M_ENG_ENG_HT1_S032,0,264.11271117253455
ALL_061_M_ENG_ENG_HT1_S032,8,312.00748381857574
ALL_061_M_ENG_ENG_HT1_S033,0,1286.735342895194
ALL_061_M_ENG_ENG_HT1_S032,n4,245.28171013384673
ALL_061_M_ENG_ENG_HT1_S033,2,1287.9943360688567
ALL_061_M_ENG_ENG_HT1_S032,n2,252.38361043136257
ALL_061_M_ENG_ENG_HT1_S033,4,1289.127977357576
ALL_061_M_ENG_ENG_HT1_S033,8,1295.9126163159026
ALL_061_M_ENG_ENG_HT1_S033,6,1287.7518149130424
ALL_061_M_ENG_ENG_HT1_S033,n2,1292.3875272965615
ALL_061_M_ENG_ENG_HT1_S033,n4,1287.6171735254197
ALL_061_M_ENG_ENG_HT1_S034,2,245.63300154823645
ALL_061_M_ENG_ENG_HT1_S034,0,238.09368190788723
ALL_061_M_ENG_ENG_HT1_S034,4,256.67513317468155
ALL_061_M_ENG_ENG_HT1_S034,6,267.28410690039675
ALL_061_M_ENG_ENG_HT1_S034,n2,228.14849862962683
ALL_061_M_ENG_ENG_HT1_S034,n4,221.4330692002087
ALL_061_M_ENG_ENG_HT1_S034,8,280.5718158960478
ALL_061_M_ENG_ENG_HT1_S035,0,222.30102097916702
ALL_061_M_ENG_ENG_HT1_S035,2,229.38821205795404
ALL_061_M_ENG_ENG_HT1_S035,4,238.63247051475793
ALL_061_M_ENG_ENG_HT1_S035,6,246.18194253897255
ALL_061_M_ENG_ENG_HT1_S035,n4,205.94664805107993
ALL_061_M_ENG_ENG_HT1_S036,2,227.34053310613982
ALL_061_M_ENG_ENG_HT1_S036,0,221.0528837155239
ALL_061_M_ENG_ENG_HT1_S035,n2,215.132399227991
ALL_061_M_ENG_ENG_HT1_S035,8,259.63835057624317
ALL_061_M_ENG_ENG_HT1_S036,n4,210.3623332134495
ALL_061_M_ENG_ENG_HT1_S036,6,240.94153961385814
ALL_061_M_ENG_ENG_HT1_S036,4,232.20361642107235
ALL_061_M_ENG_ENG_HT1_S036,n2,213.80306052012588
ALL_061_M_ENG_ENG_HT1_S036,8,250.49421860969733
ALL_061_M_ENG_ENG_HT1_S037,0,1334.8240869765534
ALL_061_M_ENG_ENG_HT1_S037,6,1335.4453593866597
ALL_061_M_ENG_ENG_HT1_S037,2,1334.97096008863
ALL_061_M_ENG_ENG_HT1_S037,4,1335.0445429895583
ALL_061_M_ENG_ENG_HT1_S037,n2,1335.158229279888
ALL_061_M_ENG_ENG_HT1_S037,8,1335.1635039850983
ALL_061_M_ENG_ENG_HT1_S038,2,252.749919425146
ALL_061_M_ENG_ENG_HT1_S038,0,242.32843779707366
ALL_061_M_ENG_ENG_HT1_S038,4,259.9935615097213
ALL_061_M_ENG_ENG_HT1_S037,n4,1334.8081145624717
ALL_061_M_ENG_ENG_HT1_S038,8,286.90450449162637
ALL_061_M_ENG_ENG_HT1_S038,n2,235.2621062523354
ALL_061_M_ENG_ENG_HT1_S038,6,272.2916416629073
ALL_061_M_ENG_ENG_HT1_S038,n4,231.55087721844453
ALL_061_M_ENG_ENG_HT1_S039,4,222.64255467282652
ALL_061_M_ENG_ENG_HT1_S039,6,230.74766497770923
