filename,snr,score
ALL_058_F_ENG_ENG_HT1_S045,2,0.7398989227868523
ALL_058_F_ENG_ENG_HT1_S045,n2,0.6438202384568934
ALL_058_F_ENG_ENG_HT1_S045,8,0.8663148543929983
ALL_058_F_ENG_ENG_HT1_S045,n4,0.5959270134693267
ALL_058_F_ENG_ENG_HT1_S046,2,0.7709710652379993
ALL_058_F_ENG_ENG_HT1_S046,0,0.7243490959640285
ALL_058_F_ENG_ENG_HT1_S046,6,0.8561113200571507
ALL_058_F_ENG_ENG_HT1_S046,4,0.8158278378954238
ALL_058_F_ENG_ENG_HT1_S046,8,0.8902633799976767
ALL_058_F_ENG_ENG_HT1_S046,n2,0.6782713483472023
ALL_058_F_ENG_ENG_HT1_S046,n4,0.6345585153339545
ALL_058_F_ENG_ENG_HT1_S047,2,0.7046418129211931
ALL_058_F_ENG_ENG_HT1_S047,0,0.6573046337628149
ALL_058_F_ENG_ENG_HT1_S047,4,0.7540812633980598
ALL_058_F_ENG_ENG_HT1_S047,6,0.802221074298916
ALL_058_F_ENG_ENG_HT1_S047,8,0.8459701494452453
ALL_058_F_ENG_ENG_HT1_S047,n2,0.6140561807475563
ALL_058_F_ENG_ENG_HT1_S048,0,0.6850131546008056
ALL_058_F_ENG_ENG_HT1_S048,2,0.7304292842208653
ALL_058_F_ENG_ENG_HT1_S047,n4,0.5763096475995234
ALL_058_F_ENG_ENG_HT1_S048,8,0.8493244540297777
ALL_058_F_ENG_ENG_HT1_S048,n2,0.6394343482321184
ALL_058_F_ENG_ENG_HT1_S048,4,0.7735821030746112
ALL_058_F_ENG_ENG_HT1_S048,6,0.8134240460023617
ALL_058_F_ENG_ENG_HT1_S048,n4,0.5957715330900326
ALL_058_F_ENG_ENG_HT1_S049,2,0.6645623284095467
ALL_058_F_ENG_ENG_HT1_S049,8,0.8360266172226235
ALL_058_F_ENG_ENG_HT1_S049,0,0.6031037769052726
ALL_058_F_ENG_ENG_HT1_S049,4,0.726673481252566
ALL_058_F_ENG_ENG_HT1_S049,6,0.7852682349164499
ALL_058_F_ENG_ENG_HT1_S050,0,0.694648705399996
ALL_058_F_ENG_ENG_HT1_S050,2,0.7356885683281267
ALL_058_F_ENG_ENG_HT1_S050,n2,0.6532352337158385
ALL_058_F_ENG_ENG_HT1_S049,n2,0.5464552265507464
ALL_058_F_ENG_ENG_HT1_S051,0,0.6650993590011526
ALL_058_F_ENG_ENG_HT1_S050,4,0.7749929666872795
ALL_058_F_ENG_ENG_HT1_S049,n4,0.49760120374285366
ALL_058_F_ENG_ENG_HT1_S050,8,0.8448305884729673
ALL_058_F_ENG_ENG_HT1_S050,n4,0.6135769093119308
ALL_058_F_ENG_ENG_HT1_S050,6,0.8116082538064516
ALL_058_F_ENG_ENG_HT1_S051,4,0.7914909417366741
ALL_058_F_ENG_ENG_HT1_S051,2,0.7312963783379709
ALL_058_F_ENG_ENG_HT1_S051,n2,0.5979437785393292
ALL_058_F_ENG_ENG_HT1_S051,6,0.8429553514034213
ALL_058_F_ENG_ENG_HT1_S052,0,0.6343620240104804
ALL_058_F_ENG_ENG_HT1_S051,8,0.8845071522076386
ALL_058_F_ENG_ENG_HT1_S052,n2,0.587394622239569
ALL_058_F_ENG_ENG_HT1_S052,8,0.8171947009145719
ALL_058_F_ENG_ENG_HT1_S052,n4,0.5439587190389048
ALL_058_F_ENG_ENG_HT1_S051,n4,0.5346832410638588
ALL_058_F_ENG_ENG_HT1_S052,6,0.7756044315994441
ALL_058_F_ENG_ENG_HT1_S053,0,0.6520501701399978
ALL_058_F_ENG_ENG_HT1_S052,4,0.7303845036851808
ALL_058_F_ENG_ENG_HT1_S052,2,0.6827248741695001
ALL_058_F_ENG_ENG_HT1_S053,6,0.8136168198213803
ALL_058_F_ENG_ENG_HT1_S053,8,0.8578542232910585
ALL_058_F_ENG_ENG_HT1_S053,n2,0.5952160242596033
ALL_058_F_ENG_ENG_HT1_S053,n4,0.5411536366341303
ALL_058_F_ENG_ENG_HT1_S053,2,0.7087897479019213
ALL_058_F_ENG_ENG_HT1_S054,2,0.6374089589196517
ALL_058_F_ENG_ENG_HT1_S053,4,0.7633719129126092
ALL_058_F_ENG_ENG_HT1_S054,0,0.5896630387477392
ALL_058_F_ENG_ENG_HT1_S054,4,0.6857501312965797
ALL_058_F_ENG_ENG_HT1_S054,6,0.7331820498646343
ALL_058_F_ENG_ENG_HT1_S054,n4,0.49980099652804283
ALL_058_F_ENG_ENG_HT1_S054,8,0.7785171316135275
ALL_058_F_ENG_ENG_HT1_S054,n2,0.5434670893381579
ALL_058_F_ENG_ENG_HT1_S055,0,0.6606165921929563
ALL_058_F_ENG_ENG_HT1_S055,4,0.7681765138792561
ALL_058_F_ENG_ENG_HT1_S055,6,0.8183860388794336
ALL_058_F_ENG_ENG_HT1_S055,2,0.7146537723004892
ALL_058_F_ENG_ENG_HT1_S055,8,0.8631228358597179
ALL_058_F_ENG_ENG_HT1_S055,n4,0.5623843661356396
ALL_058_F_ENG_ENG_HT1_S055,n2,0.6090793027838094
ALL_058_F_ENG_ENG_HT1_S056,2,0.7022353902986368
ALL_058_F_ENG_ENG_HT1_S056,0,0.6575401673026623
ALL_058_F_ENG_ENG_HT1_S056,4,0.7476980463605404
ALL_058_F_ENG_ENG_HT1_S056,6,0.7921495256771636
ALL_058_F_ENG_ENG_HT1_S056,n2,0.6156129787161365
ALL_058_F_ENG_ENG_HT1_S056,8,0.8340071624748088
ALL_058_F_ENG_ENG_HT1_S056,n4,0.5775651995840331
ALL_058_F_ENG_ENG_HT1_S057,0,0.6359454853942297
ALL_058_F_ENG_ENG_HT1_S057,4,0.7295788117669122
ALL_058_F_ENG_ENG_HT1_S057,2,0.6815569366095722
ALL_058_F_ENG_ENG_HT1_S057,n2,0.593909815035834
ALL_058_F_ENG_ENG_HT1_S057,8,0.8215502976633827
ALL_058_F_ENG_ENG_HT1_S058,0,0.6239946885479171
ALL_058_F_ENG_ENG_HT1_S057,6,0.7771479465170282
ALL_058_F_ENG_ENG_HT1_S057,n4,0.5565442709892072
ALL_058_F_ENG_ENG_HT1_S058,2,0.6775435783247553
ALL_058_F_ENG_ENG_HT1_S058,4,0.7315197533836982
ALL_058_F_ENG_ENG_HT1_S058,8,0.8288173408605358
ALL_058_F_ENG_ENG_HT1_S058,n2,0.5737915105031832
ALL_058_F_ENG_ENG_HT1_S058,6,0.782896799330396
ALL_058_F_ENG_ENG_HT1_S059,2,0.6473285407832442
ALL_058_F_ENG_ENG_HT1_S059,0,0.5900542102154653
ALL_058_F_ENG_ENG_HT1_S059,6,0.7596078083267342
ALL_058_F_ENG_ENG_HT1_S058,n4,0.5291905368678627
ALL_058_F_ENG_ENG_HT1_S059,4,0.7044733579637127
ALL_058_F_ENG_ENG_HT1_S059,n2,0.5354933093959384
ALL_058_F_ENG_ENG_HT1_S059,n4,0.4862199342341791
ALL_058_F_ENG_ENG_HT1_S059,8,0.8109589773275067
ALL_058_F_ENG_ENG_HT1_S060,0,0.5828146668299777
ALL_058_F_ENG_ENG_HT1_S060,2,0.6291614976803367
ALL_058_F_ENG_ENG_HT1_S060,8,0.7707183265159182
ALL_058_F_ENG_ENG_HT1_S060,4,0.6765490229683658
ALL_058_F_ENG_ENG_HT1_S060,6,0.7238802607056766
ALL_058_F_ENG_ENG_HT2_S001,0,0.6540483917059788
ALL_058_F_ENG_ENG_HT2_S001,2,0.7124209547578136
ALL_058_F_ENG_ENG_HT1_S060,n2,0.5392859761825181
ALL_058_F_ENG_ENG_HT1_S060,n4,0.4997374732684745
ALL_058_F_ENG_ENG_HT2_S001,4,0.7662197070012603
ALL_058_F_ENG_ENG_HT2_S001,6,0.8131476493104225
ALL_058_F_ENG_ENG_HT2_S001,8,0.8523411199156311
ALL_058_F_ENG_ENG_HT2_S001,n4,0.5413875137798527
ALL_058_F_ENG_ENG_HT2_S001,n2,0.5956258986208398
ALL_058_F_ENG_ENG_HT2_S002,2,0.8209246646282718
ALL_058_F_ENG_ENG_HT2_S002,0,0.7724484051168989
ALL_058_F_ENG_ENG_HT2_S002,6,0.8942819498737445
ALL_058_F_ENG_ENG_HT2_S002,4,0.8615935825003155
ALL_058_F_ENG_ENG_HT2_S002,8,0.9202260999718852
ALL_058_F_ENG_ENG_HT2_S002,n2,0.7178754804676094
ALL_058_F_ENG_ENG_HT2_S002,n4,0.660784782445016
ALL_058_F_ENG_ENG_HT2_S003,0,0.6549206738413491
ALL_058_F_ENG_ENG_HT2_S003,2,0.7033960894400717
ALL_058_F_ENG_ENG_HT2_S003,4,0.7528762350204173
ALL_058_F_ENG_ENG_HT2_S003,n4,0.5683995382472918
ALL_058_F_ENG_ENG_HT2_S003,6,0.8010449557686337
ALL_058_F_ENG_ENG_HT2_S003,n2,0.609381320672165
ALL_058_F_ENG_ENG_HT2_S003,8,0.8456820796642904
ALL_058_F_ENG_ENG_HT2_S004,2,0.797754274210373
ALL_058_F_ENG_ENG_HT2_S004,0,0.7515032150233585
ALL_058_F_ENG_ENG_HT2_S004,4,0.8391524193295432
ALL_058_F_ENG_ENG_HT2_S004,6,0.87443875697895
ALL_058_F_ENG_ENG_HT2_S004,8,0.9035363301765535
ALL_058_F_ENG_ENG_HT2_S005,0,0.7367071644968377
ALL_058_F_ENG_ENG_HT2_S004,n2,0.7029850973399534
ALL_058_F_ENG_ENG_HT2_S004,n4,0.6561115324347254
ALL_058_F_ENG_ENG_HT2_S005,4,0.8184770780445751
ALL_058_F_ENG_ENG_HT2_S005,2,0.7790101558813434
ALL_058_F_ENG_ENG_HT2_S005,6,0.8534475229227078
ALL_058_F_ENG_ENG_HT2_S005,8,0.8835201290883958
ALL_058_F_ENG_ENG_HT2_S005,n2,0.6941739710030028
ALL_058_F_ENG_ENG_HT2_S005,n4,0.6521532579629997
ALL_058_F_ENG_ENG_HT2_S006,8,0.8658220621581204
ALL_058_F_ENG_ENG_HT2_S006,n2,0.644167891589339
ALL_058_F_ENG_ENG_HT2_S007,0,0.4698685411525479
ALL_058_F_ENG_ENG_HT2_S006,n4,0.6008497021046755
ALL_058_F_ENG_ENG_HT2_S006,0,0.6911730739348654
ALL_058_F_ENG_ENG_HT2_S006,2,0.7390116028457661
ALL_058_F_ENG_ENG_HT2_S006,6,0.8277899635993456
ALL_058_F_ENG_ENG_HT2_S006,4,0.7852070378942845
ALL_058_F_ENG_ENG_HT2_S007,6,0.6346723447706349
ALL_058_F_ENG_ENG_HT2_S007,4,0.5764655505845679
ALL_058_F_ENG_ENG_HT2_S007,n4,0.3817759863896489
ALL_058_F_ENG_ENG_HT2_S007,8,0.6947684491544586
ALL_058_F_ENG_ENG_HT2_S007,2,0.521186088546956
ALL_058_F_ENG_ENG_HT2_S007,n2,0.42332890270205853
ALL_058_F_ENG_ENG_HT2_S008,4,0.7337825808862662
ALL_058_F_ENG_ENG_HT2_S008,0,0.59160332693878
ALL_058_F_ENG_ENG_HT2_S008,2,0.6643697344840828
ALL_058_F_ENG_ENG_HT2_S008,6,0.7966199834068194
ALL_058_F_ENG_ENG_HT2_S008,8,0.8502682557216998
ALL_058_F_ENG_ENG_HT2_S008,n4,0.45178670891644584
ALL_058_F_ENG_ENG_HT2_S009,0,0.7061766807673036
ALL_058_F_ENG_ENG_HT2_S009,4,0.8020730614807894
ALL_058_F_ENG_ENG_HT2_S008,n2,0.5194236131865536
ALL_058_F_ENG_ENG_HT2_S009,2,0.7559395800768051
ALL_058_F_ENG_ENG_HT2_S009,8,0.8757613973520271
ALL_058_F_ENG_ENG_HT2_S009,6,0.842467156118
ALL_058_F_ENG_ENG_HT2_S009,n2,0.6562233069759986
ALL_058_F_ENG_ENG_HT2_S009,n4,0.609405698924161
ALL_058_F_ENG_ENG_HT2_S010,0,0.5787950246435077
ALL_058_F_ENG_ENG_HT2_S010,4,0.694937492687001
ALL_058_F_ENG_ENG_HT2_S010,6,0.7502389812960285
ALL_058_F_ENG_ENG_HT2_S010,2,0.6368086637714856
ALL_058_F_ENG_ENG_HT2_S010,8,0.7996671199713249
ALL_058_F_ENG_ENG_HT2_S010,n2,0.5237344913253328
ALL_058_F_ENG_ENG_HT2_S011,0,0.6005996256466342
ALL_058_F_ENG_ENG_HT2_S011,2,0.6543547062915428
ALL_058_F_ENG_ENG_HT2_S010,n4,0.4743853026805283
ALL_058_F_ENG_ENG_HT2_S011,4,0.7082581483861184
ALL_058_F_ENG_ENG_HT2_S011,n4,0.5040651664246205
ALL_058_F_ENG_ENG_HT2_S011,6,0.7594930048979328
ALL_058_F_ENG_ENG_HT2_S011,8,0.80678226008946
ALL_058_F_ENG_ENG_HT2_S011,n2,0.5496842847496336
ALL_058_F_ENG_ENG_HT2_S012,0,0.5666920651422885
ALL_058_F_ENG_ENG_HT2_S012,2,0.6188308021768304
ALL_058_F_ENG_ENG_HT2_S012,6,0.7200875411622433
ALL_058_F_ENG_ENG_HT2_S012,n4,0.47754105962407145
ALL_058_F_ENG_ENG_HT2_S013,2,0.6901578828367981
ALL_058_F_ENG_ENG_HT2_S012,4,0.671158543019799
ALL_058_F_ENG_ENG_HT2_S013,0,0.6452310042701493
ALL_058_F_ENG_ENG_HT2_S012,8,0.7645497808079109
ALL_058_F_ENG_ENG_HT2_S012,n2,0.5188512132987022
ALL_058_F_ENG_ENG_HT2_S013,4,0.735106545091755
ALL_058_F_ENG_ENG_HT2_S013,6,0.7783846151349753
ALL_058_F_ENG_ENG_HT2_S014,0,0.6070396289221749
ALL_058_F_ENG_ENG_HT2_S014,2,0.6705299214989222
ALL_058_F_ENG_ENG_HT2_S013,n2,0.6024530164614884
ALL_058_F_ENG_ENG_HT2_S013,n4,0.5634153463643741
ALL_058_F_ENG_ENG_HT2_S013,8,0.8189671485858007
ALL_058_F_ENG_ENG_HT2_S014,4,0.7324609177358581
ALL_058_F_ENG_ENG_HT2_S014,6,0.7886942198017426
ALL_058_F_ENG_ENG_HT2_S014,n2,0.5460005306438402
ALL_058_F_ENG_ENG_HT2_S014,8,0.8363960343219209
ALL_058_F_ENG_ENG_HT2_S014,n4,0.4915339942821798
ALL_058_F_ENG_ENG_HT2_S015,0,0.6040072355391434
ALL_058_F_ENG_ENG_HT2_S015,2,0.6514368660851908
ALL_058_F_ENG_ENG_HT2_S015,8,0.7945245986238195
ALL_058_F_ENG_ENG_HT2_S015,4,0.7004213523599557
ALL_058_F_ENG_ENG_HT2_S015,n2,0.5597977257498615
ALL_058_F_ENG_ENG_HT2_S015,6,0.7488989129027619
ALL_058_F_ENG_ENG_HT2_S015,n4,0.5204306344114792
ALL_058_F_ENG_ENG_HT2_S016,0,0.6140897011219958
ALL_058_F_ENG_ENG_HT2_S016,2,0.6578167199090372
ALL_058_F_ENG_ENG_HT2_S016,6,0.7491109792835918
ALL_058_F_ENG_ENG_HT2_S016,4,0.7035094840565519
ALL_058_F_ENG_ENG_HT2_S017,6,0.822192017049045
ALL_058_F_ENG_ENG_HT2_S017,2,0.725137156271155
ALL_058_F_ENG_ENG_HT2_S016,n2,0.5741618542963101
ALL_058_F_ENG_ENG_HT2_S016,8,0.7929096479455443
ALL_058_F_ENG_ENG_HT2_S017,0,0.6753866768553752
ALL_058_F_ENG_ENG_HT2_S016,n4,0.5386351722276856
ALL_058_F_ENG_ENG_HT2_S017,4,0.7746176135253166
ALL_058_F_ENG_ENG_HT2_S017,8,0.8655667227922782
ALL_058_F_ENG_ENG_HT2_S017,n2,0.6274619751307738
ALL_058_F_ENG_ENG_HT2_S018,2,0.7549302160486602
ALL_058_F_ENG_ENG_HT2_S018,0,0.7057969624354269
ALL_058_F_ENG_ENG_HT2_S017,n4,0.5830174808799635
ALL_058_F_ENG_ENG_HT2_S018,n2,0.6587201031469166
ALL_058_F_ENG_ENG_HT2_S018,8,0.8861466531318347
ALL_058_F_ENG_ENG_HT2_S018,6,0.8477739037346688
ALL_058_F_ENG_ENG_HT2_S018,4,0.8033057380680949
ALL_058_F_ENG_ENG_HT2_S019,4,0.6772415620089687
ALL_058_F_ENG_ENG_HT2_S019,2,0.6322745028509525
ALL_058_F_ENG_ENG_HT2_S018,n4,0.6156519899374135
ALL_058_F_ENG_ENG_HT2_S019,0,0.585127021300195
ALL_058_F_ENG_ENG_HT2_S019,6,0.7185731145491808
ALL_058_F_ENG_ENG_HT2_S019,n4,0.49419467635907083
ALL_058_F_ENG_ENG_HT2_S020,0,0.6579577288615371
ALL_058_F_ENG_ENG_HT2_S019,8,0.755452053875135
ALL_058_F_ENG_ENG_HT2_S019,n2,0.538256360980268
ALL_058_F_ENG_ENG_HT2_S020,4,0.7567684345667346
ALL_058_F_ENG_ENG_HT2_S020,2,0.7081915218735775
ALL_058_F_ENG_ENG_HT2_S020,6,0.8022856807837608
ALL_058_F_ENG_ENG_HT2_S020,8,0.84309635110531
ALL_058_F_ENG_ENG_HT2_S020,n4,0.5586954516944234
ALL_058_F_ENG_ENG_HT2_S020,n2,0.6074814953595261
ALL_058_F_ENG_ENG_HT2_S021,0,0.67777883162419
ALL_058_F_ENG_ENG_HT2_S021,n4,0.5766406436602921
ALL_058_F_ENG_ENG_HT2_S021,6,0.8238689195062165
ALL_058_F_ENG_ENG_HT2_S021,2,0.7301225113668369
ALL_058_F_ENG_ENG_HT2_S021,4,0.7795084851854349
ALL_058_F_ENG_ENG_HT2_S021,8,0.8624303897353479
ALL_058_F_ENG_ENG_HT2_S021,n2,0.6253734650028133
ALL_058_F_ENG_ENG_HT2_S022,0,0.6962501982957279
ALL_058_F_ENG_ENG_HT2_S022,2,0.7431707056028928
ALL_058_F_ENG_ENG_HT2_S022,4,0.7887365372136899
ALL_058_F_ENG_ENG_HT2_S022,6,0.8302552764246591
ALL_058_F_ENG_ENG_HT2_S022,n2,0.6511986334752661
ALL_058_F_ENG_ENG_HT2_S022,8,0.8665655766955787
ALL_058_F_ENG_ENG_HT2_S023,4,0.7447093016382004
ALL_058_F_ENG_ENG_HT2_S022,n4,0.610779097325331
ALL_058_F_ENG_ENG_HT2_S023,0,0.6476646777552574
ALL_058_F_ENG_ENG_HT2_S023,2,0.6963846782305745
ALL_058_F_ENG_ENG_HT2_S023,6,0.7906409642275847
ALL_058_F_ENG_ENG_HT2_S023,n2,0.6007435622681505
ALL_058_F_ENG_ENG_HT2_S023,8,0.8331640334766669
ALL_058_F_ENG_ENG_HT2_S023,n4,0.5583048603570175
ALL_058_F_ENG_ENG_HT2_S024,0,0.5768932610184488
ALL_058_F_ENG_ENG_HT2_S024,4,0.6751770183263957
ALL_058_F_ENG_ENG_HT2_S024,6,0.7277643978782969
ALL_058_F_ENG_ENG_HT2_S024,2,0.6243847601408635
ALL_058_F_ENG_ENG_HT2_S024,8,0.7798689519779762
ALL_058_F_ENG_ENG_HT2_S024,n2,0.5336788793956709
ALL_058_F_ENG_ENG_HT2_S025,0,0.6247729895413044
ALL_058_F_ENG_ENG_HT2_S025,6,0.7845817326254243
ALL_058_F_ENG_ENG_HT2_S024,n4,0.4949300784560638
ALL_058_F_ENG_ENG_HT2_S025,2,0.6805255814535831
ALL_058_F_ENG_ENG_HT2_S025,8,0.8280212195535297
ALL_058_F_ENG_ENG_HT2_S025,n2,0.5716264798376546
ALL_058_F_ENG_ENG_HT2_S025,4,0.7347776867563202
ALL_058_F_ENG_ENG_HT2_S025,n4,0.523860399905876
ALL_058_F_ENG_ENG_HT2_S026,2,0.7021024970955102
ALL_058_F_ENG_ENG_HT2_S026,0,0.6574145142132823
ALL_058_F_ENG_ENG_HT2_S026,6,0.792605521079487
ALL_058_F_ENG_ENG_HT2_S026,4,0.7479021459622531
ALL_058_F_ENG_ENG_HT2_S026,n2,0.6159512645436409
ALL_058_F_ENG_ENG_HT2_S026,8,0.8335688610796615
ALL_058_F_ENG_ENG_HT2_S027,2,0.6526150395761642
ALL_058_F_ENG_ENG_HT2_S026,n4,0.5792248589809527
ALL_058_F_ENG_ENG_HT2_S027,0,0.6110366687636141
ALL_058_F_ENG_ENG_HT2_S027,n2,0.5725720756865137
ALL_058_F_ENG_ENG_HT2_S027,8,0.782031463959733
ALL_058_F_ENG_ENG_HT2_S027,6,0.7401297329850325
ALL_058_F_ENG_ENG_HT2_S027,n4,0.5372061780141572
ALL_058_F_ENG_ENG_HT2_S027,4,0.6962472854796686
ALL_058_F_ENG_ENG_HT2_S028,0,0.5348329697287398
ALL_058_F_ENG_ENG_HT2_S028,4,0.6487591574499577
ALL_058_F_ENG_ENG_HT2_S028,2,0.5895032314402012
ALL_058_F_ENG_ENG_HT2_S028,6,0.7110134439050823
ALL_058_F_ENG_ENG_HT2_S028,8,0.7724644898695752
ALL_058_F_ENG_ENG_HT2_S028,n2,0.48539792579388225
ALL_058_F_ENG_ENG_HT2_S029,0,0.5431058382756446
ALL_058_F_ENG_ENG_HT2_S029,2,0.5778945892867765
ALL_058_F_ENG_ENG_HT2_S029,4,0.6116823643924534
ALL_058_F_ENG_ENG_HT2_S028,n4,0.4412744097333068
ALL_058_F_ENG_ENG_HT2_S029,6,0.6450882719642625
ALL_058_F_ENG_ENG_HT2_S029,8,0.6793073025556682
ALL_058_F_ENG_ENG_HT2_S029,n2,0.5079236219264894
ALL_058_F_ENG_ENG_HT2_S029,n4,0.47381710794811244
ALL_058_F_ENG_ENG_HT2_S030,4,0.7851317171758554
ALL_058_F_ENG_ENG_HT2_S030,8,0.8703190228343909
ALL_058_F_ENG_ENG_HT2_S030,0,0.6788648432508697
ALL_058_F_ENG_ENG_HT2_S030,2,0.7331260880484436
ALL_058_F_ENG_ENG_HT2_S030,n4,0.5791448611746862
ALL_058_F_ENG_ENG_HT2_S030,n2,0.6262241028518571
ALL_058_F_ENG_ENG_HT2_S030,6,0.8315016619982176
ALL_058_F_ENG_ENG_HT2_S031,2,0.6737883049061089
ALL_058_F_ENG_ENG_HT2_S031,n4,0.5057667071419599
ALL_058_F_ENG_ENG_HT2_S031,0,0.6160928341951578
ALL_058_F_ENG_ENG_HT2_S031,4,0.7286612464326061
ALL_058_F_ENG_ENG_HT2_S032,0,0.6186508537512724
ALL_058_F_ENG_ENG_HT2_S031,n2,0.5586977267346522
ALL_058_F_ENG_ENG_HT2_S031,8,0.8223070669206043
ALL_058_F_ENG_ENG_HT2_S032,2,0.659028733347123
ALL_058_F_ENG_ENG_HT2_S031,6,0.7786054880722643
ALL_058_F_ENG_ENG_HT2_S032,4,0.7001851567852896
ALL_058_F_ENG_ENG_HT2_S033,6,0.7437474749619253
ALL_058_F_ENG_ENG_HT2_S033,2,0.6618178236495378
ALL_058_F_ENG_ENG_HT2_S032,6,0.7425873177076183
ALL_058_F_ENG_ENG_HT2_S032,8,0.78597288424155
ALL_058_F_ENG_ENG_HT2_S032,n4,0.5416878332574547
ALL_058_F_ENG_ENG_HT2_S033,0,0.6178075912832772
ALL_058_F_ENG_ENG_HT2_S032,n2,0.5790067427878264
ALL_058_F_ENG_ENG_HT2_S033,4,0.7039768514060204
ALL_058_F_ENG_ENG_HT2_S033,8,0.7813920138235902
ALL_058_F_ENG_ENG_HT2_S033,n2,0.5739793956638635
ALL_058_F_ENG_ENG_HT2_S033,n4,0.5326973522618398
ALL_058_F_ENG_ENG_HT2_S034,2,0.7121152814912256
ALL_058_F_ENG_ENG_HT2_S034,0,0.6643062373503251
ALL_058_F_ENG_ENG_HT2_S034,4,0.7594342592902981
ALL_058_F_ENG_ENG_HT2_S034,6,0.804693720390227
ALL_058_F_ENG_ENG_HT2_S034,8,0.8464828779813653
ALL_058_F_ENG_ENG_HT2_S034,n4,0.5741489085676158
ALL_058_F_ENG_ENG_HT2_S034,n2,0.6178315315912529
ALL_058_F_ENG_ENG_HT2_S035,0,0.6216366375880867
ALL_058_F_ENG_ENG_HT2_S035,2,0.6663127529777502
ALL_058_F_ENG_ENG_HT2_S035,n2,0.5787528088242804
ALL_058_F_ENG_ENG_HT2_S036,2,0.6333407000107429
ALL_058_F_ENG_ENG_HT2_S035,4,0.7111304076235124
ALL_058_F_ENG_ENG_HT2_S036,0,0.5712026085368059
ALL_058_F_ENG_ENG_HT2_S035,8,0.797104671729769
ALL_058_F_ENG_ENG_HT2_S036,4,0.6962091435132649
ALL_058_F_ENG_ENG_HT2_S035,6,0.754988038604869
ALL_058_F_ENG_ENG_HT2_S035,n4,0.5395856347919267
ALL_058_F_ENG_ENG_HT2_S036,6,0.7561713430387207
ALL_058_F_ENG_ENG_HT2_S036,8,0.8101571148727399
ALL_058_F_ENG_ENG_HT2_S037,2,0.8051889806858694
ALL_058_F_ENG_ENG_HT2_S036,n4,0.4668494262228902
ALL_058_F_ENG_ENG_HT2_S037,0,0.760441794755878
ALL_058_F_ENG_ENG_HT2_S037,6,0.8802022371397135
ALL_058_F_ENG_ENG_HT2_S036,n2,0.5146627260770117
ALL_058_F_ENG_ENG_HT2_S037,8,0.909573348756496
ALL_058_F_ENG_ENG_HT2_S037,4,0.8454561047119049
ALL_058_F_ENG_ENG_HT2_S037,n2,0.7136554372928783
ALL_058_F_ENG_ENG_HT2_S038,0,0.6580597075069181
ALL_058_F_ENG_ENG_HT2_S038,2,0.7134021172440231
ALL_058_F_ENG_ENG_HT2_S037,n4,0.667712483892515
ALL_058_F_ENG_ENG_HT2_S038,6,0.8161898417354745
ALL_058_F_ENG_ENG_HT2_S038,4,0.7672337502547579
ALL_058_F_ENG_ENG_HT2_S038,n2,0.6046432268612211
ALL_058_F_ENG_ENG_HT2_S038,n4,0.5558512678547457
ALL_058_F_ENG_ENG_HT2_S039,0,0.685791617048435
ALL_058_F_ENG_ENG_HT2_S039,2,0.729521050398508
ALL_058_F_ENG_ENG_HT2_S038,8,0.8576130887064833
ALL_058_F_ENG_ENG_HT2_S039,n2,0.6419277445738167
ALL_058_F_ENG_ENG_HT2_S039,4,0.7712665630194753
ALL_058_F_ENG_ENG_HT2_S040,0,0.6782603535030415
ALL_058_F_ENG_ENG_HT2_S039,6,0.8099846040510155
ALL_058_F_ENG_ENG_HT2_S040,4,0.7943573584515687
ALL_058_F_ENG_ENG_HT2_S040,2,0.7387225545113816
ALL_058_F_ENG_ENG_HT2_S040,6,0.8429373141052668
ALL_058_F_ENG_ENG_HT2_S040,8,0.8838603492789925
ALL_058_F_ENG_ENG_HT2_S039,n4,0.5997602887567286
ALL_058_F_ENG_ENG_HT2_S039,8,0.8453295967461152
ALL_058_F_ENG_ENG_HT2_S040,n2,0.6166528753715992
ALL_058_F_ENG_ENG_HT2_S040,n4,0.5569685482194381
ALL_058_F_ENG_ENG_HT2_S041,4,0.7240165235131966
ALL_058_F_ENG_ENG_HT2_S041,0,0.5964507159571254
ALL_058_F_ENG_ENG_HT2_S041,8,0.8333105673791045
ALL_058_F_ENG_ENG_HT2_S041,6,0.7823136254370832
ALL_058_F_ENG_ENG_HT2_S041,2,0.660971916305713
ALL_058_F_ENG_ENG_HT2_S041,n2,0.5348353002205434
ALL_058_F_ENG_ENG_HT2_S041,n4,0.48037633975119126
ALL_058_F_ENG_ENG_HT2_S042,2,0.7138746705744682
ALL_058_F_ENG_ENG_HT2_S042,4,0.759362705134136
ALL_058_F_ENG_ENG_HT2_S042,0,0.6681018191823924
ALL_058_F_ENG_ENG_HT2_S042,8,0.8441670383738069
ALL_058_F_ENG_ENG_HT2_S042,6,0.8033014708322329
ALL_058_F_ENG_ENG_HT2_S042,n2,0.6229954060696998
ALL_058_F_ENG_ENG_HT2_S042,n4,0.5795140046206523
ALL_058_F_ENG_ENG_HT2_S043,4,0.6839673050115512
ALL_058_F_ENG_ENG_HT2_S043,0,0.5819969855901884
ALL_058_F_ENG_ENG_HT2_S043,2,0.6338046024052479
ALL_058_F_ENG_ENG_HT2_S043,8,0.7766592730306608
ALL_058_F_ENG_ENG_HT2_S043,n2,0.5295567160363223
ALL_058_F_ENG_ENG_HT2_S043,n4,0.47883526934276394
